domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
peng_robinson,peng_robinson_0000000,dev,liquid_triple,0.1979000510811924889933734236366534005297104390327056794,0.01078401401143193942949236970997397965962932698436202253,0,0,0,0,0.01229876964622424656252857843233713771899574005028221265,-0.009958641969641673476917606601969935563804693422165893657,3.982729777831130692572200994419279513977761387981546965e-59,3,ROOT_OK
peng_robinson,peng_robinson_0000001,dev,vapor_single,0.284449063304787086448044419739744625985622406005859375,0.2304933958946780714338586903977557085454463958740234375,0,0,0,0,1.08054865197650604550765693629988089088857079381697127,-0.5652496160131229649224468923097572857967079335816107518,5.097894115623847286492417272856677777891534576616380115e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000002,dev,liquid_single,0.37251430587468903343761894575436599552631378173828125,0.1577846112854125182334286137120216153562068939208984375,0,0,0,0,0.8990115356220411107264126763935507053837469558677009056,-0.8304136340396135215202422686285133927823885892559097834,1.274473528905961821623104318214169444472883644154095029e-56,1,ROOT_OK
peng_robinson,peng_robinson_0000003,dev,vapor_triple,0.02858995089003408574392424075419493598957423488091504164,0.002889198219162459324896273206385436169725514081687362398,0,0,0,0,0.9737892424477229505218718500401070649468682869605832447,-1.048905654041881659061798687304261811618738058756385635,1.366574155018306718888836466210115283233619376251168302e-57,3,ROOT_OK
peng_robinson,peng_robinson_0000004,dev,liquid_single,0.145807503153187523192713115349761210381984710693359375,0.05381716431181032128661101410216360818594694137573242188,0,0,0,0,0.9197949725264214053736620866033651013837038902443047132,-1.04717682916689241432059222851376515320085401602186573,2.548947057811923643246208636428338888945767288308190058e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000005,dev,vapor_single,1.0175427892878958768818620228557847440242767333984375,0.07172007526975372748712089787659351713955402374267578125,0,0,0,0,0.08579112703421627715059762415281668906100353000752137007,-0.01950316433735682213229945481149488727682539910424723847,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000006,cal,liquid_triple,0.001120342396659831487502958459717651442619714245904731448,0.0001118786021388010990731516415491981762685947866454641109,0,0,0,0,0.0001514045995555354104274819089246648604052356478838991242,-0.06655988956211290064110872397023362452339616770058428189,1.215432671457254239676575010503930515740283626703352956e-63,3,ROOT_OK
peng_robinson,peng_robinson_0000007,cal,vapor_single,1.2137670499963986170399721231660805642604827880859375,0.1419387003864189811253027073689736425876617431640625,0,0,0,0,0.2026439785986482370252216378696078353009128548609435245,-0.09413397557917228509772658880293562951391071097920060266,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000008,test,liquid_single,0.3148205132173005349471850422560237348079681396484375,0.23052307112586578607960063891368918120861053466796875,0,0,0,0,1.063286025976216220778968912309249972222312388808226739,-0.5744242207503479999361304453813756478958644053528152573,5.097894115623847286492417272856677777891534576616380115e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000009,test,vapor_triple,0.03081960774574558783937378519749008890278227212239629299,0.0006838322145091203888308313939936842384004914300612759538,0,0,0,0,0.9689436348777334642833358999772657138567556778670293955,-1.064672541516289203528048812996793131030193344868838015,1.078635238111671692099280622441708934621508408404439899e-56,3,ROOT_OK
peng_robinson,peng_robinson_0000010,dev,liquid_single,0.908411325286661242017771655810065567493438720703125,0.1200432191689413535806707500341872218996286392211914063,0,0,0,0,0.1876185412538266802185680387046131020417579708079193735,-0.1687259216952466882494210857028733022461858344233541991,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000011,dev,vapor_single,0.27205539000051803810720230103470385074615478515625,0.1411156346886497103820801157780806533992290496826171875,0,0,0,0,0.949857345066721978671986923030939354727690654911199574,-0.8046100893970351613276467942528353278078835065754486176,3.823420586717885464869312954642508333418650932462285087e-57,1,ROOT_OK
