domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
cstr,cstrfold_0000000,dev,low_triple,0.01881235095289423692719824012773325530702826337358982153,87.96059416886868,20.83289681228348,0,0,0,0.05176282661308357729496303603228412320164204358446648466,1261.360885364378425404612155451818274066847360417691631,2.646302714741772659606661580658594341399274122554390137e-47,3,ROOT_OK
cstr,cstrfold_0000001,dev,middle_triple,0.01742603401696660246407608115587313862199188157058542447,19.173603344487137,23.461000033361547,0,0,0,0.05064205499493388187502280296242355780030106880302941756,-18008.39161044555198660412325797387564331835372133489815,3.887577520709808034225251824837184328619133703317117684e-47,3,ROOT_OK
cstr,cstrfold_0000002,dev,single,0.005265081617236123288902750307696668532544111241046676469,27.863365926991484,73.61187420923837,0,0,0,0.99999968348714400351195959336206840694750173731406237,0.00006011555657264140660413809460261812312197326386907901268,2.538016788244558919818014044714556940289565369341309269e-45,1,ROOT_OK
cstr,cstrfold_0000003,dev,high_triple,0.00000209842660025876763197507569831437611839454807004119963,89.12384998727312,20.42078577117012,0,0,0,0.9223284141238528427729904272230507142371783793238981335,11371723.36696639783816611291860548666665401327434629673,2.709736462139020840216571990643870936012738438165498364e-47,3,ROOT_OK
cstr,cstrfold_0000004,dev,single,0.0004469587977321030788986152107028753316322205053315601673,18.662196824582665,22.182652190265685,0,0,0,0.0004512491386404051283770887898278655866117857174689467883,1.019331252657937365929222110602403006797109665313258129,4.744282808510992333630051076793518350343093999907853712e-45,1,ROOT_OK
cstr,cstrfold_0000005,dev,single,0.00000003084359804521798035380943919701628789050164766679482424,27.37804212007559,73.28315248313054,0,0,0,0.00000003084366681039583749087837888177376774054425332101064094,1.000004458966807579336873390642004561800377354088468315,1.756694199465907539232390405450398448139477926652902413e-45,1,ROOT_OK
cstr,cstrfold_0000006,cal,single,0.01972467600180403320974215479522677112248267652564358667,88.05646700933963,19.922425484911887,0,0,0,0.9999955416843786300700112765753090347762612741262757354,0.0002260396624596893430979604419734808665835242936388860745,5.978079377673429646005797245523737729450823322818573991e-45,1,ROOT_OK
cstr,cstrfold_0000007,cal,single,0.01826215940707138923957858106240772580735388450764825158,19.929704062035793,22.396442801907614,0,0,0,0.9985510590297328892619564688239362134254651009829232938,0.07980039235062497228082916994922100465749534238993969268,3.590882956480309141433312529360563229968618704329242668e-44,1,ROOT_OK
cstr,cstrfold_0000008,test,low_triple,0.005058659500567579446086945651614667963889632793567877329,28.315835105294923,76.52268791439404,0,0,0,0.01427294852840203362885788111465966887255989562555416068,1487.43852823026512202856854305110917142981140849009078,6.710300899278776602974211417839697468184492087618903566e-48,3,ROOT_OK
cstr,cstrfold_0000009,test,single,0.000001735911658894699369957887900869102464847413148876662421,87.70807391591487,20.795252147802778,0,0,0,0.000001735971312741895511765331475967111350976106204048901662,1.000068730882931603818986823803292631641918264359882534,8.372034411089702181272006690331540238530416501723212094e-45,1,ROOT_OK
