domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
cstr,cstr_0000000,dev,low_single,0.06207930221313895244004427294828661946859473952841032665,27.935707611380056647476521902717649936676025390625,0.343512725631068605025575379841029644012451171875,0,0,0,0.05958659855204310063947005735664693952470315739105469264,0.9203422960655927053944286163465301464805130792057549555,5.473822126268816683295818684726234887813523210455139733e-48,1,ROOT_OK
cstr,cstr_0000001,dev,high_single,0.06082979878668531731595629419505597848570646977274436321,17.258251432554711612965547828935086727142333984375,0.78378621887343069563058861604076810181140899658203125,0,0,0,0.05992684379998107654789790131523744397904192382035713399,0.9686580601703410252966796913994728517326333119301081563,5.473822126268816683295818684726234887813523210455139733e-48,1,ROOT_OK
cstr,cstr_0000002,dev,low_single,3.725761862030145314887376000062620517307846119878079866,20.98088348613963916022839839570224285125732421875,0.30958430990120511250296431171591393649578094482421875,0,0,0,0.8275522374053758513110339101804545530137855746940874321,0.04002956866141328236785597588348063056883484194195889877,8.758115402030106693273309895561975820501637136728223573e-47,1,ROOT_OK
cstr,cstr_0000003,dev,high_single,0.1254349872482603272060367710993869217420475800700976906,12.04047354649581080821008072234690189361572265625,0.1703305229212195015531250419371644966304302215576171875,0,0,0,0.1133784593858447064772251409603767043030453178013611545,0.8153168801668803653425755197214961245409832602762853723,0.0,1,ROOT_OK
cstr,cstr_0000004,dev,low_single,5.735146956658587249673441188842649727395611543439180292,22.74925063699397043137651053257286548614501953125,0.552205758484135333929998523672111332416534423828125,0,0,0,0.9033253791972297243191629439421073710536146573553995152,0.01596408277088743645483868892030478915410057846857599293,8.758115402030106693273309895561975820501637136728223573e-47,1,ROOT_OK
cstr,cstr_0000005,dev,high_single,0.05230918686336938424408294549030688068148636714933806096,10.911063371650531195200528600253164768218994140625,0.460225445289611234667148664811975322663784027099609375,0,0,0,0.05082314912025086360240505818913929058988664143327879934,0.9430596554422627569781739440390249092275825405398694762,5.473822126268816683295818684726234887813523210455139733e-48,1,ROOT_OK
cstr,cstr_0000006,cal,low_single,0.01557113126504075609781708601045372111438814594023172457,6.668645222514452797213380108587443828582763671875,0.428549074408077379505499493461684323847293853759765625,0,0,0,0.0154324567985927982173697826891562740330010101469981134,0.9821819255668780795815804620161925503909417590120437005,0.0,1,ROOT_OK
cstr,cstr_0000007,cal,high_single,0.1775987140165068608370849310377208733635778903897451179,9.3937731596674520773149197339080274105072021484375,0.4979725571978022014008047335664741694927215576171875,0,0,0,0.161300055251560628234604155688451907428222568269820374,0.8157576172167623948149917004719152185189125672793770963,0.0,1,ROOT_OK
cstr,cstr_0000008,test,low_single,0.3104122110755794690330274426649537510004539690031849103,18.88480835271826663301908411085605621337890625,0.81101932286216438239279113986412994563579559326171875,0,0,0,0.2797588979947930209674069001068700583883050967229387839,0.7723523306792365924344578786053697137859280067604209618,4.379057701015053346636654947780987910250818568364111787e-47,1,ROOT_OK
cstr,cstr_0000009,test,high_single,0.04495085263495181044490707521889076374445447782920487709,16.30344472884204520823914208449423313140869140625,0.915445098094658238352394619141705334186553955078125,0,0,0,0.04473041471229420549880080116932352916141012147035903105,0.9890808345240705426474842225173882015109003863541071922,0.0,1,ROOT_OK
