domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
bem,bem_0000000,dev,smooth,6.92005916783428887129048234783113002777099609375,0.1400069894365250089407481937087140977382659912109375,0.09021544560149442597410341476970202930563296963227925382,6.283185307179586476925286766559005768394338798703461663,0.01233261685465782131476686345195048488676548004150390625,0,0.1077737883325081987360647742897706207069284716928829383,-0.007561900723934449100543977805576034368292943305339070001,5.473822126268816683295818684726234887813523210455139733e-48,1,ROOT_OK
bem,bem_0000001,dev,smooth,11.7931944823817769218976536649279296398162841796875,0.02518908682082179190109272326481004711240530014038085938,0.18220251043815879301135052360775959303330147956088166,6.283185307179586476925286766559005768394338798703461663,0.01204573212852718192000800456753495382145047187805175781,0,0.1103716860129278592561136387493277607638730160485468156,-0.004486746351678978211695206595256658879094393630818468331,1.094764425253763336659163736945246977562704642091027947e-47,1,ROOT_OK
bem,bem_0000002,dev,smooth,3.6882472470218061744162696413695812225341796875,0.1256683845577220015599095859215594828128814697265625,0.1113629299622732552600474438155217069649467038450725601,6.283185307179586476925286766559005768394338798703461663,0.01233352889525491172251214777588756987825036048889160156,0,0.1856523801639728605956235634321255865250217338672018075,-0.04170664889278807382106096914551378862821255797781225136,1.094764425253763336659163736945246977562704642091027947e-47,1,ROOT_OK
bem,bem_0000003,dev,smooth,3.429400922420069885987459201714955270290374755859375,0.06812644777922478855902710392911103554069995880126953125,0.04063465345809033908718776361588088782565442310598356248,6.283185307179586476925286766559005768394338798703461663,0.01319000237561663430030378663104784209281206130981445313,0,0.1983805901083484202326094015212466954959171596638623828,-0.07019446816921777397980357042593939447007011947376754924,0.0,1,ROOT_OK
bem,bem_0000004,dev,smooth,6.03732216549620925860608622315339744091033935546875,0.03431371810500464386572971875466464553028345108032226563,0.1115670511923080298333289114292409194912822127193147614,6.283185307179586476925286766559005768394338798703461663,0.009113382751747277008003145226666674716398119926452636719,0,0.1502302442407162120297709490097891006202433074229799196,-0.02105890444119611635730229304562540709869713504399181636,2.736911063134408341647909342363117443906761605227569867e-47,1,ROOT_OK
bem,bem_0000005,dev,smooth,10.187109873820784144982098951004445552825927734375,0.172063016824405057292324272566474974155426025390625,0.07866340584884637674151181797063586656431533907056270293,6.283185307179586476925286766559005768394338798703461663,0.01665726896138208096287414150538097601383924484252929688,0,0.08320562039574825714235905000152287545997164275041374152,-0.002356858247841208218794051729231909458795532138907202197,3.831675488388171678307073079308364421469466247318597813e-47,1,ROOT_OK
bem,bem_0000006,cal,smooth,12.1354254376952486182972279493696987628936767578125,0.1684225811430552777192559688046458177268505096435546875,0.08498421744783956548675790007983125449776434957682228622,6.283185307179586476925286766559005768394338798703461663,0.01197532457688361626213513488892203895375132560729980469,0,0.08431317048474549572093379109052631468367482606515795978,-0.001626183096241352771060093918846809790414716660994853178,3.968521041544892095389468546426520293664804327579976307e-47,1,ROOT_OK
bem,bem_0000007,cal,smooth,9.4283477916322482315081288106739521026611328125,0.1089751544745211492282166432232770603150129318237304688,0.2236654633463105512489130608029998079407005295813714896,6.283185307179586476925286766559005768394338798703461663,0.008942466939707786888202889485910418443381786346435546875,0,0.1656848829754627519062663767830030565918145692315156869,-0.00465418430824722270970673012397630485737748964327918062,3.831675488388171678307073079308364421469466247318597813e-47,1,ROOT_OK
bem,bem_0000008,test,smooth,8.3100212050188257961735871504060924053192138671875,0.1971710059830229233579501624262775294482707977294921875,0.2712317526530999774666210145351216636441964900513186894,6.283185307179586476925286766559005768394338798703461663,0.007834018383075517372171603369679360184818506240844726563,0,0.2101100257686952592738626060955089836185884053558988579,-0.004937911717866520448969777849505470493749938975947187434,4.379057701015053346636654947780987910250818568364111787e-47,1,ROOT_OK
bem,bem_0000009,test,smooth,12.74671728921430258196778595447540283203125,0.16495760212738008743116324694710783660411834716796875,0.1909533945031431152313665315112682418725419518698880526,6.283185307179586476925286766559005768394338798703461663,0.01118377406537671495123653642167482757940888404846191406,0,0.1496754724699772065158089837357505029250781693015103108,-0.001915281481109782158320280421936888794869518956473055864,3.28429327576129000997749121083574093268811392627308384e-47,1,ROOT_OK
bem,bem_0000010,dev,smooth,9.193997936339943777284133830107748508453369140625,0.1330202759088639219431371429891441948711872100830078125,0.04554010420628760310682098762576259034105868253860037007,6.283185307179586476925286766559005768394338798703461663,0.01355827346873214947486907533402700209990143775939941406,0,0.05955343508150584648476436137091474178059868932458507063,-0.00319000017010513656368344553166601895706028236145827402,1.094764425253763336659163736945246977562704642091027947e-47,1,ROOT_OK
bem,bem_0000011,dev,smooth,4.83554959016080143641147515154443681240081787109375,0.04074377555016268914744870244248886592686176300048828125,0.0595191083793880883534302596084305065717562590877468717,6.283185307179586476925286766559005768394338798703461663,0.0178577339329159257008683425738126970827579498291015625,0,0.1631607164200937202351022408384185231651542330083921462,-0.03579347853556053897624353219617643347847793387296492661,0.0,1,ROOT_OK
bem,bem_0000012,dev,smooth,6.9715966458615952205946086905896663665771484375,0.09875348886696401484730500897057936526834964752197265625,0.01260936797061497857846207083136267101330618401536420112,6.283185307179586476925286766559005768394338798703461663,0.01310396390338263231112314599613455357030034065246582031,0,0.03887357780420945376706207866707689425347463232021739136,-0.008790302814714186804165950455486506147757635512271034766,0.0,1,ROOT_OK
bem,bem_0000013,dev,smooth,11.3343764937198887565728000481612980365753173828125,0.0608483075905069392685931006781174801290035247802734375,0.2624098856820943066628391763918548786933718733814637947,6.283185307179586476925286766559005768394338798703461663,0.006489268461241521832039147454906924394890666007995605469,0,0.1546860721290440740866700643360293506712680044121539971,-0.003780031196981850583350290326466567504193289236806321744,0.0,1,ROOT_OK
bem,bem_0000014,dev,smooth,8.9712317264127960925179650075733661651611328125,0.1286438441422688983006850094170658849179744720458984375,0.1795783337768630886619560924441645030718746579265920419,6.283185307179586476925286766559005768394338798703461663,0.009131557028198674513808086317112611141055822372436523438,0,0.1503475172978040076351358210899751135099825253974731301,-0.004714217130713398481175364944776060404616790519350253368,2.736911063134408341647909342363117443906761605227569867e-47,1,ROOT_OK
bem,bem_0000015,dev,smooth,10.61000347084966932698080199770629405975341796875,0.1545391585241672471884299966404796577990055084228515625,0.1562170548340019500317260020658692294424690451798360002,6.283185307179586476925286766559005768394338798703461663,0.0094474626242628811922941167722456157207489013671875,0,0.1340675167857738132829074142029810404055368773045376547,-0.002836314108714994419560367679092017202733051885125163286,0.0,1,ROOT_OK
bem,bem_0000016,cal,smooth,6.59795647786362504660928607336245477199554443359375,0.04847330516225358681969836993630451615899801254272460938,0.1279434074775123237218169309937893133322837341960485672,6.283185307179586476925286766559005768394338798703461663,0.006101806330027922074810131647382149822078645229339599609,0,0.1425790867667338739569337978131927818051099437173686565,-0.01516260077212043082562098317046446129202768999189005386,1.094764425253763336659163736945246977562704642091027947e-47,1,ROOT_OK
bem,bem_0000017,cal,smooth,2.558981044291790407640974081004969775676727294921875,0.1932961934063537612349392702526529319584369659423828125,0.08537029670195462895653067942293846974369897739766327512,6.283185307179586476925286766559005768394338798703461663,0.006418655073220102397213437939171853940933942794799804688,0,0.1996161720958153104748243767399564757646770597160931,-0.08043173288566021911863777881604286135208167985950126999,2.189528850507526673318327473890493955125409284182055893e-47,1,ROOT_OK
bem,bem_0000018,test,smooth,11.99246207192992841328305075876414775848388671875,0.17604959801130315444339657915406860411167144775390625,0.2504644901901214844967966735219450521383690546872471999,6.283185307179586476925286766559005768394338798703461663,0.007145881004262185851039212991508975392207503318786621094,0,0.1837173251702379385480388021588768214490678726359427383,-0.002277163144967798151230564887798437527581264686158082814,4.379057701015053346636654947780987910250818568364111787e-47,1,ROOT_OK
bem,bem_0000019,test,smooth,3.03783661572420982110998011194169521331787109375,0.079504314501270323400916595346643589437007904052734375,0.2270848946587110679783360640165483886611538576031796525,6.283185307179586476925286766559005768394338798703461663,0.01483440396238323161215433287907217163592576980590820313,0,0.2904222799107353503232145250035591473920563904279743641,-0.07278763015432482108641230867159383915554032851443887064,1.368455531567204170823954671181558721953380802613784933e-47,1,ROOT_OK
