domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
peng_robinson,peng_robinson_0000000,dev,liquid_triple,0.005151108735572218515464380611354358519621762308864869873,0.0002275724373649819430436028017377420405900958370716855252,0,0,0,0,0.0002521381627735585532043202388111274392722078891933018868,-0.005860371386347047587443307802721722698754688751482258211,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000001,dev,vapor_single,0.20692031816531197829789334718952886760234832763671875,0.219942868094602783646251964455586858093738555908203125,0,0,0,0,1.109781442401637143611065538071084189757878388367925221,-0.5612817930991081646190958897697026662808547190994960477,1.019578823124769457298483454571335555578306915323276023e-56,1,ROOT_OK
peng_robinson,peng_robinson_0000002,dev,liquid_single,0.147180238487246428658039576475857757031917572021484375,0.2001175182900632731897161420420161448419094085693359375,0,0,0,0,1.11863061973599880223048449813580532284756551974649929,-0.5772232449988833880684483598817874498203844484936776148,5.097894115623847286492417272856677777891534576616380115e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000003,dev,vapor_triple,0.04587523529863111969858112087424659919369710473792322777,0.0001408037510900507680675617685174528596969891956209996969,0,0,0,0,0.9519725155759655711298851622757771681890063260690091071,-1.105917376075894686021608110759354516495549143898828035,4.143750298145787734244553651810840228703034162847207165e-58,3,ROOT_OK
peng_robinson,peng_robinson_0000004,dev,liquid_single,0.69984150713191939363611027147271670401096343994140625,0.24214378429162775052674305698019452393054962158203125,0,0,0,0,0.8459982898077137839021075669837071046560559269105237282,-0.6676096989401262089980522655147770108284021095900893451,7.646841173435770929738625909285016666837301864924570173e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000005,dev,vapor_single,0.5048971897123468721702010952867567539215087890625,0.1056486955502834307329962371113651897758245468139648438,0,0,0,0,0.5609456586246330489787675213365293979861041548645517381,-2.268205968444627441939607811770648686105072110606121647,5.097894115623847286492417272856677777891534576616380115e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000006,cal,liquid_triple,0.1439739592675678543501112206841063240885629822351467362,0.0002172701169857327801752974023659285685480245734751609368,0,0,0,0,0.000217929863745317347552297209259352877515939579610984938,-0.000004610271905345930176180898469268064809724157624269355497,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000007,cal,vapor_single,0.94215586272476326001878987881354987621307373046875,0.1958547387635444503306558772237622179090976715087890625,0,0,0,0,0.4920305520000211453575554818317879304933007636621077451,-0.7997764087147876107729703869885399359943216396508331648,2.548947057811923643246208636428338888945767288308190058e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000008,test,liquid_single,1.066020124148095771232647166470997035503387451171875,0.089889434244718680044883285518153570592403411865234375,0,0,0,0,0.1126973488932899621026254918109126682056942616021372461,-0.03281861167381578141970898936412437981824413436476151965,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000009,test,vapor_triple,0.09776769412410019233652053765476484871189324100397759155,0.0001153646970002045229271004935042396480832216578405380323,0,0,0,0,0.8903498601155865763388888681435289543620938251122217366,-1.280523710493603936224833318622822148236667840077139221,1.180817148974151638930586154204778574652000349014841464e-57,3,ROOT_OK
peng_robinson,peng_robinson_0000010,dev,liquid_single,0.8670792632293415902466904299217276275157928466796875,0.04123801724803615592618299956484406720846891403198242188,0,0,0,0,0.04608638857978229861808147276756210491254717797963181978,-0.006951053889352341028452980688205989058540278038324712353,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000011,dev,vapor_single,0.180929821398770618312568103647208772599697113037109375,0.077730604507419698290249243655125610530376434326171875,0,0,0,0,0.923177201249318577217865917262083027507246721493920908,-0.9816224136223460295386203197528437712786784913814296763,1.354128124462584435474548338102555034752438871913725968e-56,1,ROOT_OK
peng_robinson,peng_robinson_0000012,dev,liquid_triple,0.05617863764951483310846739187429922112141093129482543565,0.001451374314379880682263672495004924559860073608328288459,0,0,0,0,0.001535141127712060720092167175923850462178521400938651899,-0.001668302256996907718751704078204980180460990526543193549,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000013,dev,vapor_single,0.0993727268997507684478165401742444373667240142822265625,0.08412100593458211872377461304495227523148059844970703125,0,0,0,0,1.00610958343010625669333791442746983522366052687173333,-0.8353450067882100189593487581453196519758722051546217149,5.097894115623847286492417272856677777891534576616380115e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000014,dev,liquid_single,1.226537746318712596149680393864400684833526611328125,0.148950307590779706945482985247508622705936431884765625,0,0,0,0,0.2169811684310344894658380000245037684641638261687765856,-0.1073046170216545686489545746576549597597559391227288613,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000015,dev,vapor_triple,0.07365187196891607639211187035743554051092030658057673366,0.002180989932280913903806198165296133391924487687604305705,0,0,0,0,0.9229424668038766377519616547788658201603847098143072552,-1.176113416747218475073939431530233140119185191722104375,4.057405961165464393057929763064641004864844414006200971e-58,3,ROOT_OK
peng_robinson,peng_robinson_0000016,cal,liquid_single,1.2222853724082811677220661294995807111263275146484375,0.20205492602961039327880143900983966886997222900390625,0,0,0,0,0.3681978882160433042127287995315164947175403708465982665,-0.3227313884768809514208813108932780771517503678056645222,2.548947057811923643246208636428338888945767288308190058e-57,1,ROOT_OK
peng_robinson,peng_robinson_0000017,cal,vapor_single,0.56493545885037732556810396999935619533061981201171875,0.04606665605536556379329127253186015877872705459594726563,0,0,0,0,0.05735976954892527044978587418605235920315037900598682252,-0.03078221509456147299916424814671810238085115870658788845,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000018,test,liquid_triple,0.1436833105526225998285229198608487563562065678734853236,0.00649025263526598773993453360958472727951984692608400284,0,0,0,0,0.00720965656176157817069063874341099227381807688492730865,-0.006180093326295834079193206213200606361764312927826353241,0.0,3,ROOT_OK
