domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
kepler,kepler_0000000,dev,difficult,0.9999999944459811451385698964881123378982243971647711392,0.00000003326433110964269598689381511673065437861028078127679907,0,0,0,0,0.005842099987057597417230426895081285433190313680521703493,58580.34682543508614721196650905681394242496161873723272,2.653411065058331730637930905431130708912613185456089838e-59,1,ROOT_OK
kepler,kepler_0000001,dev,high_e,0.9074463111414099447671333109610714018344879150390625,1.644826218246110439862483666004171242483721717377188453,0,0,0,0,2.313369870331812286949320088861696578470304223614646839,0.6197312638954191805710590586095302083980338196799257065,0.0,1,ROOT_OK
kepler,kepler_0000002,dev,ordinary,0.71702068410237129736373162813833914697170257568359375,1.065737925584363358615914598548537009027974513843752756,0,0,0,0,1.768755224707856443155946378216689415938746133474105686,0.8764123726123020556514152953140642588030592855426994909,0.0,1,ROOT_OK
kepler,kepler_0000003,dev,ordinary,0.472835909585213653993918114792904816567897796630859375,2.627948494418225407981131048170088049794182734875424375,0,0,0,0,2.790547172746425956108297522252943778522944604636949595,0.6925210633750302488700519575214107104061509627872302273,4.078315292499077829193933818285342222313227661293104092e-56,1,ROOT_OK
kepler,kepler_0000004,dev,difficult,0.9999999799100906108383959646669645879979275385056341108,0.001470150401116364782492974322779582361074781549418465537,0,0,0,0,0.2067664480437369900190950622605168993801658855392216272,46.94801898587703590549971193027443097454977503400371785,1.792228400024008811657490447488675781289992624591696134e-58,1,ROOT_OK
kepler,kepler_0000005,dev,high_e,0.92550836865474206405224322224967181682586669921875,2.466660899413049896369105831162003075880464099842808,0,0,0,0,2.787538094412536220800851623042232979063168699891144165,0.5353022662622235887308379439983591465600670057254626896,4.078315292499077829193933818285342222313227661293104092e-56,1,ROOT_OK
kepler,kepler_0000006,cal,ordinary,0.4659483001867601448253708440461196005344390869140625,2.782155783201582776751649107824999273871490712678661385,0,0,0,0,2.895615942789491259389648867907592917115114108322939793,0.6887416467104943361799124340316751858920005904688030587,4.078315292499077829193933818285342222313227661293104092e-56,1,ROOT_OK
kepler,kepler_0000007,cal,ordinary,0.27002773477125219248051735121407546103000640869140625,2.404141806951210451791451838046085630307005365336256566,0,0,0,0,2.55386456228043625349717893031376163227816282135048586,0.8165146519947423888344511698686957008488653083898058659,4.078315292499077829193933818285342222313227661293104092e-56,1,ROOT_OK
kepler,kepler_0000008,test,difficult,0.9999999999721727486065048605682424696766176196535822934,0.00000139072579586175322671383915231655311648732085133504786,0,0,0,0,0.02028307699708195137078960756230119249060810065258605773,4861.576763303210769778445128036437650538932323762003143,2.461397011621514705853825585271719766035963178109494138e-58,1,ROOT_OK
kepler,kepler_0000009,test,high_e,0.92639064191513920132337034374359063804149627685546875,2.161974465567067087943274634754113550209111392516947142,0,0,0,0,2.621973424919455677312474035042322113169680192946604524,0.5542884584116999648565658240102426724050497658335252484,0.0,1,ROOT_OK
kepler,kepler_0000010,dev,ordinary,0.257395853292769760667368927897769026458263397216796875,2.306058647411246756929122199205788994247438918141221258,0,0,0,0,2.466852419828682834541157004914514985580651819354769874,0.8326446616537608528127827126898416083753020279890813237,4.078315292499077829193933818285342222313227661293104092e-56,1,ROOT_OK
kepler,kepler_0000011,dev,ordinary,0.8508661906202685809574859376880340278148651123046875,1.302589111344518020323523488707873489587649549658097638,0,0,0,0,2.055461781029259803825232278450290713237155418975655333,0.7161122697987199366459484016562257970128085540624951659,6.117472938748616743790900727428013333469841491939656139e-56,1,ROOT_OK
kepler,kepler_0000012,dev,difficult,0.9999999898036328338377584030518200912843918609482128764,0.00004236898556873805028369493080045259018507019443077182277,0,0,0,0,0.06335194463174416877527290756669171629202840000234979938,498.4862104970045804663827139569185627231959017790303888,5.283339970904109309365310381659325480261124091244270896e-58,1,ROOT_OK
kepler,kepler_0000013,dev,high_e,0.94267882293566962470521275463397614657878875732421875,0.6472313730203601694001632637348842585462323465356597399,0,0,0,0,1.589741036348516106617756168492746438569371336733175542,0.9824555946095792320651226238470090461297292832317957879,2.039157646249538914596966909142671111156613830646552046e-56,1,ROOT_OK
kepler,kepler_0000014,dev,ordinary,0.350466891082343412477939637028612196445465087890625,0.4709218590124743225733957231097512031148832984387095957,0,0,0,0,0.6954867480889965273255598608441867778815874620686859899,1.368116544335347667266700090484710247284647760765347692,5.097894115623847286492417272856677777891534576616380115e-57,1,ROOT_OK
kepler,kepler_0000015,dev,ordinary,0.78672896162674188502705874270759522914886474609375,2.983886262048421295082970187679865212142013250333530947,0,0,0,0,3.053276696737099796512816834710295987811963148160275282,0.5606440773367735662400350209111641990606681565753350724,0.0,1,ROOT_OK
kepler,kepler_0000016,cal,difficult,0.9999999971140376531766014207304435234079869222479043075,0.0000009821966670864611560546795569624958557032802105754021477,0,0,0,0,0.01806250224883084143111188018891119455450131780267279313,6130.251505596834183863787861038076295207082104254095423,9.248956456721121862242865199930709652577262285761834652e-59,1,ROOT_OK
kepler,kepler_0000017,cal,high_e,0.9760224078929919944158655198407359421253204345703125,0.04232886599953798613174475527000259299696111090652068901,0,0,0,0,0.5644684478147086426101394008859036224402216274353649245,5.701743845201469172621467369241204622480744805528461778,0.0,1,ROOT_OK
kepler,kepler_0000018,test,ordinary,0.6652418059255307269950208137743175029754638671875,2.142552285808983124589485414087824073946182319877817859,0,0,0,0,2.526447876172151957583635601836218591704462625314442316,0.6479637254378968120556305193934567521228120738610737345,8.156630584998155658387867636570684444626455322586208185e-56,1,ROOT_OK
kepler,kepler_0000019,test,ordinary,0.59231491618116949293693096478818915784358978271484375,1.457313912463707702962379420585591750870139740801638571,0,0,0,0,1.99671190991870489152241321144138836174448427315406214,0.8033950088115166034594210822686744636617425209158955579,0.0,1,ROOT_OK
kepler,kepler_0000020,dev,difficult,0.9999999891712168204503753757629163472938512219290632067,0.008492170819431479652013197995697474048893728366503946216,0,0,0,0,0.3715832833894536325040432810407686279689927263231255725,14.6527934455648590651210203787206786695579190445952116,6.372367644529809108115521591070847222364418220770475144e-58,1,ROOT_OK
kepler,kepler_0000021,dev,high_e,0.93410895328877752152862967705004848539829254150390625,1.438641866032432394598065552157630922341582556202287052,0,0,0,0,2.196037786286199873470642516646137302536336020907403108,0.6465262960490532064161221332788495247974836698237412477,0.0,1,ROOT_OK
kepler,kepler_0000022,dev,ordinary,0.7797548486148127011574615607969462871551513671875,1.898423720750314537986994060182563073480567230061026472,0,0,0,0,2.41590690834914909348888842293664600428395074820067901,0.6315957030026068986987152218189881291266044989538011574,4.078315292499077829193933818285342222313227661293104092e-56,1,ROOT_OK
kepler,kepler_0000023,dev,ordinary,0.283100931475976980156161744162091054022312164306640625,1.348512614718775870063042501773905523118881369742047801,0,0,0,0,1.631098966855767167143663887920029354706064119729332015,0.9832248190642701691790054582159403165481218202923544083,0.0,1,ROOT_OK
kepler,kepler_0000024,dev,difficult,0.9999999998660302230856147422454578768129097542216537755,0.00001523728793834887797249747296923052308439200931445934567,0,0,0,0,0.04505063755134222452484751984098329461072407052867841897,985.6018476266297902273080691019666466602997802885342371,4.474347984782160887436582054667909328984391309310519169e-58,1,ROOT_OK
kepler,kepler_0000025,dev,high_e,0.9563430119055300604458125235396437346935272216796875,0.08720443144334370953107356509682102095100750359791186128,0,0,0,0,0.7121100021417612788352328433035763949573677535021926878,3.622363412632957477239876157810811037256698031233701471,3.823420586717885464869312954642508333418650932462285087e-57,1,ROOT_OK
