domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
pv,pv_0000000,dev,interior,9.7310591261340935176349375979043543338775634765625,7.076459736711517875319812697818576158695726148207991279,0.0000000000022054148021103584009201745551442230070965618266272431,1.834478477610990143631397586432285606861114501953125,0.350702744729790794053769786842167377471923828125,2580.119823404060820750354174595280146696916626138550008,9.726994297452965187190899532433108253719570405985391345,-0.0003875265896986889339993029900514218591479838204124524917,5.328892442738052866661604930532995989702244737119309839e-56,1,ROOT_OK
pv,pv_0000001,dev,interior,4.41115114008965036873632925562560558319091796875,14.010682917218753445108138503102017883064003254209455,0.00000000001244267011510054206138551235337819926282400657618466566,1.0545455127724434607472403513384051620960235595703125,0.72822862275305400014957513121771626174449920654296875,631.7322698862899828595169264417123748562804076507837337,4.383768318057748607586416393674596613686373953694714851,-0.001724199626398380509745228506202751695648285977083776689,4.524381027616164466762020329660301527878736936747037352e-56,1,ROOT_OK
pv,pv_0000002,dev,interior,11.857690887354547015775096951983869075775146484375,23.24068330969461005998730957632978253065098095371325276,0.0000000001642314968189034513914740910143569725344305712696253199,2.379263981416134043911370099522173404693603515625,0.61563620492708082121424695287714712321758270263671875,1649.373822565840064509545228226958407897488661772523093,11.83911988799656889930570043574650827498489690319548544,-0.0006318446906105454881065158778352066761998927244249407209,1.048254477525153598285003301731154368078946797316743161e-55,1,ROOT_OK
pv,pv_0000003,dev,interior,1.80940646905702973157303858897648751735687255859375,30.85065748320247595890746251797686366931870214590004229,0.000000000005490374251612925897276040167346445519242544136536881306,1.741750421498661882679925838601775467395782470703125,0.472694513127194515522688789133098907768726348876953125,758.5556320843103379941317472576815069111381183455256168,1.767198150349256519816324879899168526132888147271119706,-0.001567928085187186087323383072172970300626329034836092557,1.847986616913644641353501261410545694485681284023437792e-56,1,ROOT_OK
pv,pv_0000004,dev,interior,8.28444374692411855676255072467029094696044921875,9.233861282396218794772878001165512474961135196237770207,0.0000000001501524358005856413646563555192049025244241960416459931,1.822461088955409369560811683186329901218414306640625,0.7959327631810559910974234298919327557086944580078125,3065.122752595525817684278478289294834966519589691489061,8.279280388852563560800709169776097667518891361482900578,-0.0003266522828507607600924696457670311064693861848815345697,4.516415568060502205376875927671462968850781413971074259e-56,1,ROOT_OK
pv,pv_0000005,dev,interior,11.954504978646838253553141839802265167236328125,4.340794451568255541942210754979950598174459938122776313,0.00000008937047253913111131128423254160019260089322724047835068,1.632509540110765211551324682659469544887542724609375,0.33062979610035669875145458718179725110530853271484375,1400.123798463120300760014707103595875956152476977487249,11.94856884811103604892082887459031131083737530204581041,-0.0007228415082663618518354841281501257667591663115673422452,1.314300826684273128548826328158362239612661258033910499e-55,1,ROOT_OK
pv,pv_0000006,cal,interior,6.31788893339693569117798688239417970180511474609375,10.93084563743324600895309606906044139990245836661573117,0.000000000002954385596994817549844371780514153649372389296392270513,1.854469177865812223870989328133873641490936279296875,0.73738549701880995446146016547572799026966094970703125,227.6864604974695441272137410029613073989974104206527511,6.249640506134774611956893691035131551062218195102767689,-0.004377833542993633068579954944278947057338296615117048455,5.097894115623847286492417272856677777891534576616380115e-56,1,ROOT_OK
pv,pv_0000007,cal,interior,2.824169558327870976910389799741096794605255126953125,30.16024610435507823312504573590586282517787851027082944,0.00000000003869571112684406224316616964957160225626798029656978547,1.839159359399086923758659395389258861541748046875,0.59200737682313764320696236609364859759807586669921875,797.3711802437552114924879451821905260114151705287067312,2.783023597768675526532555807224977008392870168063405881,-0.001934338872255754336353358633462224115541212927797468242,9.558551466794713662173282386606270833546627331155712716e-57,1,ROOT_OK
pv,pv_0000008,test,short_circuit,11.0246457659090655312184026115573942661285400390625,0.02328173992065393106998384949111554394671347732692105064,0.00000005859780847907307230394803633316844092531410389784140253,2.25985941440388860002030924079008400440216064453125,0.6251729783131347861768745133304037153720855712890625,917.3039870486633835170195434575441495612355342621095717,11.01711067154330676363822515773134147280536530784988666,-0.001089959906038721465111864037656146276273615763484924757,7.551255658767823793116893085418953958501835591613013046e-56,1,ROOT_OK
pv,pv_0000009,test,interior,7.16868448337238373113677880610339343547821044921875,16.63295180695529455088512014838900808158845523695959758,0.00000002043967278636276058728282287297024892664804710215090377,1.283141700889772973681601797579787671566009521484375,0.02899994462792900712377885952264477964490652084350585938,112.4305199899357268345434411847178192073580755086257528,7.008730141333911144552711035940756031202210833295528657,-0.01684063453844060467883836966925548131635614135890425111,7.901735879216963294063246772927850555731878593755389179e-56,1,ROOT_OK
pv,pv_0000010,dev,interior,6.78502836413844789831273374147713184356689453125,14.78318068792657507611810604898857710994637374582039747,0.000000007295151071812387002914509706371168282929827804620643512,1.98201743246429717970613637589849531650543212890625,0.3432101262289692922280437414883635938167572021484375,526.3213934376971467666762957845822265328651939056571474,6.752496629095188314970145692513105965575896706573291954,-0.001919273061551792674016339155247651983036443098295926997,4.014591616053779738112778602374633750089583479085399341e-56,1,ROOT_OK
pv,pv_0000011,dev,interior,2.05832729460729257908724321168847382068634033203125,33.66485962465578764904642657742582402361564348030925683,0.000000002400595038263751872739579486011072148934825541827047852,1.9794876437666335533549499814398586750030517578125,0.1163769357165325285530244059373217169195413589477539063,224.421998704868053429856592121411537448791392534214599,1.842300909261994847952272483533317201803778464347088267,-0.03716361687868525192430551814464409581584950689681084409,2.548947057811923643246208636428338888945767288308190058e-57,1,ROOT_OK
pv,pv_0000012,dev,interior,11.987765447099501869843152235262095928192138671875,3.510584302269638870829224201672594294565740694185090459,0.0000000003748682040899407094550151381337942112781421334711547513,1.2431452130378992659842651846702210605144500732421875,0.64148544616713365495996868048678152263164520263671875,1059.68221224494820907828576730900903468804581207891842,11.97719905677425391908643739703427164915993659152828365,-0.000945559510044172463362987432288698226509341058063365138,1.04984756943628605056203218212892207988453790187193578e-55,1,ROOT_OK
