domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
peng_robinson,peng_robinson_0000000,dev,liquid_triple,0.1979000510811924889933734236366534005297104390327376819,0.0107840140114319394294923697099739796596293269846736211,0,0,0,0,0.01229876964622424656252857843233713771899574005163757471,-0.009958641969641673476917606601969935563804693429233127996,3.421138828918010427059886677953896804883452006534462333e-49,3,ROOT_OK
peng_robinson,peng_robinson_0000001,dev,vapor_single,0.284449063304787086448044419739744625985622406005859375,0.2304933958946780714338586903977557085454463958740234375,0,0,0,0,1.080548651976506045507656936299880890888570793821452322,-0.5652496160131229649224468923097572857967079335707221978,4.51590325417177376371905041489914378244615664862549028e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000002,dev,liquid_single,0.37251430587468903343761894575436599552631378173828125,0.1577846112854125182334286137120216153562068939208984375,0,0,0,0,0.8990115356220411107264126763935507053837469559119739053,-0.8304136340396135215202422686285133927823885892206114043,1.368455531567204170823954671181558721953380802613784933e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000003,dev,vapor_triple,0.02858995089003408574392424075419493598957423488199554497,0.002889198219162459324896273206385436169725514081656822863,0,0,0,0,0.9737892424477229505218718500401070649468682869377558256,-1.048905654041881659061798687304261811618738058740124676,3.724764899984483852461451620622305146316858372114395865e-47,3,ROOT_OK
peng_robinson,peng_robinson_0000004,dev,liquid_single,0.145807503153187523192713115349761210381984710693359375,0.05381716431181032128661101410216360818594694137573242188,0,0,0,0,0.9197949725264214053736620866033651013837038902865939954,-1.047176829166892414320592228513765153200854015866594474,3.90009826496653188684827081286744235756713528744928706e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000005,dev,vapor_single,1.0175427892878958768818620228557847440242767333984375,0.07172007526975372748712089787659351713955402374267578125,0,0,0,0,0.08579112703421627715059762415281668906100353000613732105,-0.01950316433735682213229945481149488727682539910148298293,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000006,cal,liquid_triple,0.001120342396659831487502958459717651442619714245838281451,0.0001118786021388010990731516415491981762685947866408936947,0,0,0,0,0.0001514045995555354104274819089246648604052356478743438284,-0.06655988956211290064110872397023362452339616769183380237,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000007,cal,vapor_single,1.2137670499963986170399721231660805642604827880859375,0.1419387003864189811253027073689736425876617431640625,0,0,0,0,0.2026439785986482370252216378696078353009128548670861499,-0.0941339755791722850977265888029356295139107109877329059,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000008,test,liquid_single,0.3148205132173005349471850422560237348079681396484375,0.23052307112586578607960063891368918120861053466796875,0,0,0,0,1.063286025976216220778968912309249972222312388803386944,-0.5744242207503479999361304453813756478958644053361952959,4.242212147858332929554259480662832038055480488102733293e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000009,test,vapor_triple,0.03081960774574558783937378519749008890278227212216868701,0.0006838322145091203888308313939936842384004914300233942869,0,0,0,0,0.9689436348777334642833358999772657138567556778624745896,-1.064672541516289203528048812996793131030193345133437359,2.518011633377857518228999405703411078031796980746966378e-47,3,ROOT_OK
peng_robinson,peng_robinson_0000010,dev,liquid_single,0.908411325286661242017771655810065567493438720703125,0.1200432191689413535806707500341872218996286392211914063,0,0,0,0,0.1876185412538266802185680387046131020417579708105782435,-0.1687259216952466882494210857028733022461858344228553424,1.094764425253763336659163736945246977562704642091027947e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000011,dev,vapor_single,0.27205539000051803810720230103470385074615478515625,0.1411156346886497103820801157780806533992290496826171875,0,0,0,0,0.9498573450667219786719869230309393547276906549348907598,-0.8046100893970351613276467942528353278078835065368418832,4.652748807328494180801445882017299654641494728886868773e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000012,dev,liquid_triple,0.004672325033067439588514206355970413605139177637166039,0.0005965648500682778803896036956794320879025712188801294683,0,0,0,0,0.0009679827551910609685593095611540696064271913342826838176,-0.2402245428769732076022887982976145045961892585983081669,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000013,dev,vapor_single,1.2352582814798622745655620747129432857036590576171875,0.1631855908589825709942289222453837282955646514892578125,0,0,0,0,0.2500460420276439313846023826337826810246205222499247851,-0.1452313611328265105685832647019393841150284349133214561,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000014,dev,liquid_single,0.62610383979611439198009747997275553643703460693359375,0.1755962401555036522804442711276351474225521087646484375,0,0,0,0,0.7135060789103454253542916485432893730831455345963084821,-1.00874267466931645228321971709190930560162590611047294,2.189528850507526673318327473890493955125409284182055893e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000015,dev,vapor_triple,0.081422667630344678891722210277568055070939242953838991,0.0008287749069311135162849319157103187123357458422134527954,0,0,0,0,0.9117700180615614723507652765685819082020266288834485011,-1.21182854978117112143282492047786102347152560490868474,3.591126664479874070154424797264731052376098528109143431e-47,3,ROOT_OK
peng_robinson,peng_robinson_0000016,cal,liquid_single,1.068770549815022175010881255730055272579193115234375,0.01282913312468286597123334757952761719934642314910888672,0,0,0,0,0.01315265249145872077077699987690015903949784406611879784,-0.0003180584089567929944489659363801676226283597064790358813,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000017,cal,vapor_single,0.6300148087277996911126365375821478664875030517578125,0.08979353477276343087343235538355656899511814117431640625,0,0,0,0,0.1543585071651981993744757752350140670390917597164089418,-0.2979153735347877403594881011328181218570304223434759319,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000018,test,liquid_triple,0.1116857225575477401901069534227606359281489804958811009,0.009879414695524184981391174654035418475536061710938179681,0,0,0,0,0.01268085849953027099251517775146734248398572492838294349,-0.04180926239080785675690994777703265576121291315154306896,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000019,test,vapor_single,0.5071866945683487504226150122121907770633697509765625,0.1338534492000251485688266939177992753684520721435546875,0,0,0,0,0.6976714569344287370904517485493379729350387602500754063,-1.289037740599681536768180696876208914568210035722617893,2.189528850507526673318327473890493955125409284182055893e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000020,dev,liquid_single,0.27711634972508647489775057692895643413066864013671875,0.0753777376826776090990023249105433933436870574951171875,0,0,0,0,0.8124620516738436512082940077431965440208901411355791037,-1.255341897343614331152634508929588231825001445186429438,2.736911063134408341647909342363117443906761605227569867e-48,1,ROOT_OK
peng_robinson,peng_robinson_0000021,dev,vapor_triple,0.00618326764924394939217330744285520755928011093125947132,0.0004760908970610405740648155492477299604688068967080623084,0,0,0,0,0.9942660880484869078508972912607749555313799734018231954,-1.010626927185791236756750990367698959920199935070682519,6.721802788528615135369988674650940564079309013698189597e-47,3,ROOT_OK
peng_robinson,peng_robinson_0000022,dev,liquid_single,0.158737961412829198248886086730635724961757659912109375,0.1326411950112202642326764134850236587226390838623046875,0,0,0,0,1.024022280076754379406981665782026689976849504997821247,-0.7365873191825641973478210413641013590509361316199911442,2.394797180242607298941920674567727763418416404574123633e-48,1,ROOT_OK
peng_robinson,peng_robinson_0000023,dev,vapor_single,0.60989697267807774228032258179155178368091583251953125,0.01727560775731811631983347865570976864546537399291992188,0,0,0,0,0.01838022026607639568175407513049399247461833089637301085,-0.002048087501177653857771792800309600007372043343671809155,0.0,1,ROOT_OK
peng_robinson,peng_robinson_0000024,dev,liquid_triple,0.07931315992460984493791685823070435853154142175335890587,0.0003229403012775468576861652544274354137213835240726047983,0,0,0,0,0.0003256137659978668524850213146111844351946025431533294597,-0.00003426804194646248023834030170120638394635417679760416756,0.0,3,ROOT_OK
peng_robinson,peng_robinson_0000025,dev,vapor_single,0.1260848494930257024382314057220355607569217681884765625,0.194457913933387516181028331629931926727294921875,0,0,0,0,1.123968461726071834147714722053150658675488944368755701,-0.579916592182474556982941442752401428809374296819958328,8.758115402030106693273309895561975820501637136728223573e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000026,cal,liquid_single,0.101316907210417916918032688045059330761432647705078125,0.1179920161750181856197272622921445872634649276733398438,0,0,0,0,1.047197425746524465531745744353474855795579319015146685,-0.7338762515547004053168334188056182051882063588677714144,8.279155965981585233484925760648430267817953855813398847e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000027,cal,vapor_triple,0.2296823582822205660006691472552657587097357848471316648,0.008992721137245293987650424779557675021920830476054891883,0,0,0,0,0.6877383433242049813998310825333411345415240930626069367,-2.539274949669076250656000127056318982323646630703088174,5.815936009160617726001807352521624568301868411108585967e-48,3,ROOT_OK
peng_robinson,peng_robinson_0000028,test,liquid_single,0.37840234450811116584389992567594163119792938232421875,0.09864712037074484241028216047197929583489894866943359375,0,0,0,0,0.745507026752093815625897183726770627494682530360336055,-1.360874303230041780954612020692062504888570366413800938,4.92643991364193501496623681625361139903217088940962576e-47,1,ROOT_OK
peng_robinson,peng_robinson_0000029,test,vapor_single,0.50856530521936971211971467710100114345550537109375,0.193610891452832556414165310343378223478794097900390625,0,0,0,0,0.8675246118930099267681116198756571810828791513017774585,-0.7767920159504529470686799491906396653788571293877334156,2.736911063134408341647909342363117443906761605227569867e-47,1,ROOT_OK
