domain,sample_id,split,branch,p0,p1,p2,p3,p4,p5,root,gradient,residual,root_count,status
cstr,cstr_0000000,dev,low_triple,0.00001856585365098509619038546412491740659583776659401179328,92.4034040098786135786212980747222900390625,36.42439027164033404915244318544864654541015625,0,0,0,0.00001857807608143277480382819219955245309915239224069119992,1.001317302179380265312856818210977950075994037549706064,2.672764710092195646140536467151481878815196880105048698e-51,3,ROOT_OK
cstr,cstr_0000001,dev,high_single,0.01110423147954109701823359795274293906591434327519056875,15.7292416044612775039013286004774272441864013671875,3.9120327309127933546051281155087053775787353515625,0,0,0,0.01147947441063665484841595681161396708761107083917655556,1.069116347694307351135662384003577393888372887598297059,1.368455531567204170823954671181558721953380802613784933e-48,1,ROOT_OK
cstr,cstr_0000002,dev,low_single,2.680938123053218911566698182621021998155674452290563966,19.89858950447639784897546633146703243255615234375,1.4162332100063428352854089098400436341762542724609375,0,0,0,0.8986544805809781719263288867535044363965302087407506951,0.03833964618404053034071031501207139019840796960806037209,0.0,1,ROOT_OK
cstr,cstr_0000003,dev,high_triple,0.00001411642582541426684889869434117104915700712797673797057,29.752713207673959772137095569632947444915771484375,47.727095754362352408861625008285045623779296875,0,0,0,0.9992187389339592956346007698087518165882261228292416516,55.60667861210940338418526802419623158735383071121278002,8.758115402030106693273309895561975820501637136728223573e-47,3,ROOT_OK
cstr,cstr_0000004,dev,low_single,0.001804790880213502889601516242496324038853490008642642147,3.8688826492161876302589007536880671977996826171875,2.042363549516196474797880000551231205463409423828125,0,0,0,0.001808186407942947093035292007998835027991202608296267659,1.003762922357389848687976924742506059729348199397015887,0.0,1,ROOT_OK
cstr,cstr_0000005,dev,high_single,0.04633612968335944665027229778002069960429365077561123412,6.92102593882754657528266761801205575466156005859375,2.4077503010410641337557535734958946704864501953125,0,0,0,0.04951839992702510265962619359839996881737441804539976378,1.140684358583116725543378722409060461919764127887925944,0.0,1,ROOT_OK
cstr,cstr_0000006,cal,low_triple,0.0002438383863834680603857544225751933859936901144511322913,59.09609473800320955660936306230723857879638671875,81.698713371914863046185928396880626678466796875,0,0,0,0.0002487814953508000879635771728769736255506637647590440786,1.041160149143086216088956268382735553667924821025618689,4.276423536147513033824858347442371006104315008168077917e-50,3,ROOT_OK
cstr,cstr_0000007,cal,high_single,0.007418519544871684709127748278049909085427411940141036194,14.65985809630308978057655622251331806182861328125,4.604974200498201497566697071306407451629638671875,0,0,0,0.007624388616338581738825608741499653939984273810048705402,1.056551846226018450305250227182392463893204493325897969,0.0,1,ROOT_OK
cstr,cstr_0000008,test,low_single,0.5740397319084312591618528262216624375050891469555753195,27.989249623568042579790926538407802581787109375,3.584183418979365765011380062787793576717376708984375,0,0,0,0.9154228970233255754433999798057619585725753451139801629,0.1734335390248414975413249195404975261257091910612269322,0.0,1,ROOT_OK
cstr,cstr_0000009,test,high_triple,0.00002653691994729837496563742014031362591924188349406393825,77.292788397682016920953174121677875518798828125,30.214279404450547161786744254641234874725341796875,0,0,0,0.9999861266851906096801768754910638215480496962873614212,0.5228989978545950915776158490329881524048588418370818819,0.0,3,ROOT_OK
cstr,cstr_0000010,dev,low_single,2.098556270221436502262649581272894732265247783305830952,21.127801817678932394528601435013115406036376953125,2.59593835334985900686888271593488752841949462890625,0,0,0,0.9502722787202352993192543606083964861209190031475321543,0.02497429678415584122113045658973192824506006099694537396,0.0,1,ROOT_OK
cstr,cstr_0000011,dev,high_single,0.002809790044260448642764324423316834410236381366283135789,19.973554707651320683226003893651068210601806640625,2.52470782758523970557007487514056265354156494140625,0,0,0,0.00282188693463270904159679736419218136374093191494758896,1.008631778529798790917869828771370050399356595147777054,3.421138828918010427059886677953896804883452006534462333e-49,1,ROOT_OK
cstr,cstr_0000012,dev,low_triple,0.000005550477341569834339286933767593917150401337888460494446,40.8297225936415344449414988048374652862548828125,40.7370080623784787121621775440871715545654296875,0,0,0,0.000005551701949449385964568814243903593782837064580003865469,1.000441333942035084768981828160179792857407682447803671,6.681911775230489115351341167878704697037992200262621745e-52,3,ROOT_OK
cstr,cstr_0000013,dev,high_single,3.175956693454431647724970523199445806040160923500092728,10.4397618962948381948763199034146964550018310546875,3.3636408875219618863638970651663839817047119140625,0,0,0,0.974681472037240187415895434525553384276159257378907651,0.008162489564040435337470113305633616745434712891812902915,0.0,1,ROOT_OK
cstr,cstr_0000014,dev,low_single,0.1080475945119926051329135981701753268244071254170090814,8.4266900028979510040016975835897028446197509765625,4.49949501871459123236718369298614561557769775390625,0,0,0,0.1903546687856801037457305248480027517935966304151060258,3.328074351813820808982371198998623606111346126334200059,2.189528850507526673318327473890493955125409284182055893e-47,1,ROOT_OK
cstr,cstr_0000015,dev,high_triple,0.002264752112562870223743578053681318824415541132505562945,86.97701603932426905885222367942333221435546875,72.121125538029417612051474861800670623779296875,0,0,0,0.9999999999999966754792339198076083684517447345610859409,0.000000000001467940242836678152914860496706924730498668307913845141,8.758115402030106693273309895561975820501637136728223573e-47,3,ROOT_OK
cstr,cstr_0000016,cal,low_single,0.5849291639116806130150620506393474344084949294796793437,17.274806149052498227547403075732290744781494140625,3.998784918711042024597190902568399906158447265625,0,0,0,0.9248271165985733665603443810650880567930153004080104677,0.1464828163462395660809821215736097286947082987386330567,8.758115402030106693273309895561975820501637136728223573e-47,1,ROOT_OK
cstr,cstr_0000017,cal,high_single,2.29379096492012718052452993346121723988764937840966064,24.388251337764444315325818024575710296630859375,0.90450387338389781621827978597139008343219757080078125,0,0,0,0.8256031665744402612935453405483765634402824739457471557,0.07154233173463371627105895752796266306140268934149569854,0.0,1,ROOT_OK
cstr,cstr_0000018,test,low_triple,0.003367554952613235137674109784245353571249448176450555087,44.66061239222987211405779817141592502593994140625,78.163893687316118530361563898622989654541015625,0,0,0,0.004898332764525579680889030086085684439237640024738192128,2.314232313244527013058739644597155321833500679725940095,6.842277657836020854119773355907793609766904013068924667e-49,3,ROOT_OK
cstr,cstr_0000019,test,high_single,0.1430293339645335961289441419141840517127389119950264869,4.52807478852599398777556416462175548076629638671875,1.9169077180943172589167033947887830436229705810546875,0,0,0,0.1601339728685232543230532322917141075923885748249738601,1.215038062149971084163213776022878854708249096206414381,0.0,1,ROOT_OK
cstr,cstr_0000020,dev,low_single,1.98183214947675135805196223075937658344167257723299018,16.541294512256921933612829889170825481414794921875,3.114579602395273649761975320870988070964813232421875,0,0,0,0.9615726012292475683795329725006704479751269275689188104,0.02032135343937178809885540426518302747679475645002709578,0.0,1,ROOT_OK
cstr,cstr_0000021,dev,high_triple,0.000005631857575674884990937604996195882050316770849383633505,51.8326376737919787274222471751272678375244140625,67.630888176933154909420409239828586578369140625,0,0,0,0.9999999679672389994769453777401553923347585652989986988,0.00568778109315024756115840757546997636267226728038129778,0.0,3,ROOT_OK
cstr,cstr_0000022,dev,low_single,5.090232856484297274105171618635339345830291675845985915,27.2996013596402491430126246996223926544189453125,2.005255329833405486539277262636460363864898681640625,0,0,0,0.9689690961696334731183017917556005775855908080238897341,0.00623461080863346303360815023323431486621601035924183703,1.751623080406021338654661979112395164100327427345644715e-46,1,ROOT_OK
cstr,cstr_0000023,dev,high_single,1.01303151277668999189079316883575094794609173830248212,15.0194304321580869299168625730089843273162841796875,3.6378760717399956092776847071945667266845703125,0,0,0,0.9429747610284183441649640866129435027592012911573841361,0.06098806616072881759929054645843351849843889678993894487,8.758115402030106693273309895561975820501637136728223573e-47,1,ROOT_OK
cstr,cstr_0000024,dev,low_triple,0.001213383111150195389775835570737297941777548158035877179,58.2860231775393202724444563500583171844482421875,11.7393099610353655037897624424658715724945068359375,0,0,0,0.001229505590515487839263105368774347180213963122184193936,1.026836715621510208343086092550546081067797826988312216,1.710569414459005213529943338976948402441726003267231167e-49,3,ROOT_OK
cstr,cstr_0000025,dev,high_single,0.001450011309989647658303957341449113873133755958629705831,7.0669069360702270188312468235380947589874267578125,1.1092160608338985650078711842070333659648895263671875,0,0,0,0.001450238937121139262748577234338431945229211414338172405,1.000312582674329362640397249771135192090445439323864899,0.0,1,ROOT_OK
